trace,workload,budget_gb,capacity_slots,static_slots,static_gb,dynamic_slots,policy,hit_rate,miss_rate,bytes_h2d_per_token,promotions_per_token,evictions_per_token,cache_churn_per_token,cpu_direct_experts_per_token,average_residency_tokens,p50_misses_per_layer,p95_misses_per_layer,projected_routed_moe_p50_ms,projected_routed_moe_p95_ms,band_0_to_4,band_5_to_7,band_8_to_10
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Static Hot + CLOCK (adaptive),0.6371276041666667,0.36287239583333336,481569408.0,174.17875,174.17875,348.3575,0.0,4.323470019537292,3.0,8.0,27.802634999999995,51.28350750000002,0.6721354166666667,0.24067708333333335,0.0871875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Static Hot + LRU (adaptive),0.6429322916666667,0.35706770833333334,473865984.0,171.3925,171.3925,342.785,0.0,4.38980420792631,3.0,8.0,27.550007499999992,50.91486750000004,0.6813802083333333,0.23401041666666667,0.084609375
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Frequency promotion (adaptive),0.6397890625,0.3602109375,478037376.0,131.1825,131.1825,262.365,0.0,5.877620439118821,3.0,8.0,27.686681249999992,51.092475,0.6761979166666666,0.24041666666666667,0.08338541666666667
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Hybrid policy (adaptive),0.638546875,0.361453125,406024704.0,146.855,146.855,293.71,26.6425,5.104820939320784,3.0,8.0,26.480674374999996,47.26514412500001,0.6723958333333333,0.24,0.08760416666666666
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,0,0.0,3616,LRU,0.7457786458333333,0.2542213541666667,337378176.0,122.02625,122.02625,244.0525,0.0,29.14195538926289,2.0,7.0,24.357355,49.181183750000024,0.816640625,0.13981770833333335,0.043541666666666666
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,0,0.0,3616,CLOCK,0.7333255208333334,0.26667447916666664,353904768.0,128.00375,128.00375,256.0075,0.0,27.757924959198032,2.0,7.0,24.56236749999999,49.31746,0.8021354166666667,0.152109375,0.04575520833333333
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,0,0.0,3616,LFU,0.3679140625,0.6320859375,838843776.0,303.40125,303.40125,606.8025,0.0,12.572707187401464,7.0,10.0,40.19060875,61.69728249999998,0.2551041666666667,0.3701041666666667,0.3747916666666667
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,3616,9.9975168,0,Static Hot (universal),0.44083072916666666,0.5591692708333333,742075776.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,36.51959375,60.684181249999995,0.3739322916666667,0.33283854166666665,0.29322916666666665
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (universal),0.6978255208333334,0.3021744791666667,401016960.0,145.04375,145.04375,290.0875,0.0,12.842125391808526,3.0,8.0,25.59558374999999,49.402620000000006,0.7589322916666666,0.18583333333333332,0.055234375
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Static Hot + LRU (universal),0.7063776041666666,0.2936223958333333,389667456.0,140.93875,140.93875,281.8775,0.0,13.175165820029912,2.0,8.0,25.465073749999995,49.12906874999998,0.7703645833333334,0.17796875,0.051666666666666666
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Frequency promotion (universal),0.7040625,0.2959375,392739840.0,99.4925,99.4925,198.985,0.0,19.049989474397808,3.0,7.0,25.57066499999999,48.66038750000005,0.769375,0.18341145833333333,0.047213541666666664
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Hybrid policy (universal),0.6983072916666667,0.30169270833333334,338819328.0,122.5475,122.5475,245.095,22.265,15.081879751286856,3.0,8.0,25.155559937499998,46.585045875000006,0.7551041666666667,0.18533854166666666,0.059557291666666665
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,3616,9.9975168,0,Static Hot (adaptive),0.551453125,0.448546875,595268352.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,31.606138749999992,53.84511874999999,0.5309114583333333,0.32083333333333336,0.14825520833333333
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (adaptive),0.7233072916666666,0.2766927083333333,367200000.0,132.8125,132.8125,265.625,0.0,13.90253371422689,2.0,7.0,25.02618249999999,48.57332375000003,0.79125,0.16260416666666666,0.04614583333333333
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Static Hot + LRU (adaptive),0.730953125,0.269046875,357053184.0,129.1425,129.1425,258.285,0.0,14.247951943872975,2.0,7.0,24.80044249999999,48.48478250000004,0.8000520833333333,0.15580729166666665,0.044140625
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Frequency promotion (adaptive),0.72715625,0.27284375,362092032.0,88.055,88.055,176.11,0.0,21.291363789306864,2.0,7.0,25.10068499999999,48.27788875000001,0.7991145833333333,0.16166666666666665,0.03921875
results\integration-gate\traces\math_logic.bin,math_logic,10,3616,1808,4.9987584,1808,Hybrid policy (adaptive),0.7228567708333333,0.27714322916666667,311212800.0,112.5625,112.5625,225.125,20.46625,16.30786559720948,2.0,8.0,24.641715562499993,46.348610625000035,0.78671875,0.162578125,0.050703125
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,0,0.0,4340,LRU,0.7928151041666667,0.20718489583333333,274955904.0,99.44875,99.44875,198.8975,0.0,42.20497115148539,2.0,6.0,23.36977999999999,47.57368625000001,0.87375,0.101328125,0.024921875
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,0,0.0,4340,CLOCK,0.7810442708333334,0.21895572916666667,290577024.0,105.09875,105.09875,210.1975,0.0,40.13186895923799,2.0,7.0,23.659661249999992,48.05788250000002,0.8628385416666666,0.10942708333333333,0.027734375
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,0,0.0,4340,LFU,0.5068828125,0.4931171875,654417792.0,236.69625,236.69625,473.3925,0.0,19.15252953641971,5.0,9.0,33.616564999999994,54.84144249999999,0.4594270833333333,0.3539583333333333,0.18661458333333333
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,4340,11.999232,0,Static Hot (universal),0.4925833333333333,0.5074166666666666,673394688.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,34.01847625,58.64889875000001,0.445078125,0.32893229166666665,0.22598958333333333
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Static Hot + CLOCK (universal),0.7447109375,0.2552890625,338795136.0,122.53875,122.53875,245.0775,0.0,18.276608823471243,2.0,7.0,24.446414999999995,47.859022499999995,0.82140625,0.144453125,0.034140625
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Static Hot + LRU (universal),0.75340625,0.24659375,327255552.0,118.365,118.365,236.73,0.0,18.880254622535503,2.0,7.0,24.318131249999986,47.72484750000004,0.8325520833333333,0.13572916666666668,0.03171875
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Frequency promotion (universal),0.7502942708333333,0.24970572916666667,331385472.0,78.40875,78.40875,156.8175,0.0,28.985440232692476,2.0,7.0,24.44222374999999,47.599697499999984,0.8324479166666666,0.13971354166666666,0.027838541666666668
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Hybrid policy (universal),0.7440364583333333,0.2559635416666667,294036480.0,106.35,106.35,212.7,16.5125,20.899951602233592,2.0,7.0,24.29269593749999,46.17477500000003,0.8167708333333333,0.1453125,0.03791666666666667
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,4340,11.999232,0,Static Hot (adaptive),0.6042421875,0.3957578125,525211776.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,29.568821249999992,52.268057499999976,0.613828125,0.28015625,0.106015625
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Static Hot + CLOCK (adaptive),0.7681119791666666,0.23188802083333335,307739520.0,111.30625,111.30625,222.6125,0.0,19.92310180012128,2.0,7.0,24.013688749999993,47.435176249999984,0.8473177083333333,0.12609375,0.026588541666666667
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Static Hot + LRU (adaptive),0.7744296875,0.2255703125,299355264.0,108.27375,108.27375,216.5475,0.0,20.46297870507373,2.0,7.0,23.945351249999995,47.491328749999994,0.852734375,0.121796875,0.02546875
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Frequency promotion (adaptive),0.773234375,0.226765625,300941568.0,67.12875,67.12875,134.2575,0.0,33.32733192400042,2.0,6.0,24.00752124999999,47.19418500000003,0.8584635416666667,0.12044270833333333,0.02109375
results\integration-gate\traces\math_logic.bin,math_logic,12,4340,2170,5.999616,2170,Hybrid policy (adaptive),0.7668072916666666,0.23319270833333333,268275456.0,97.0325,97.0325,194.065,14.9,22.66045236138332,2.0,7.0,23.982604999999992,46.05347887500002,0.8431770833333333,0.12713541666666667,0.0296875
results\integration-gate\traces\long_context.bin,long_context,2,723,0,0.0,723,LRU,0.335609375,0.664390625,881715456.0,318.9075,318.9075,637.815,0.0,2.2272798807585743,7.0,10.0,42.63177999999999,61.25008499999998,0.210078125,0.3826822916666667,0.4072395833333333
results\integration-gate\traces\long_context.bin,long_context,2,723,0,0.0,723,CLOCK,0.32770052083333334,0.6722994791666667,892211328.0,322.70375,322.70375,645.4075,0.0,2.1991671461566717,7.0,10.0,42.81607749999999,61.97571249999998,0.20471354166666667,0.3700260416666667,0.42526041666666664
results\integration-gate\traces\long_context.bin,long_context,2,723,0,0.0,723,LFU,0.025015625,0.974984375,1293905664.0,467.9925,467.9925,935.985,0.0,1.5592127392214974,10.0,10.0,59.97304999999994,67.6032,0.0077083333333333335,0.0221875,0.9701041666666667
results\integration-gate\traces\long_context.bin,long_context,2,723,723,1.9989504,0,Static Hot (universal),0.20472135416666667,0.7952786458333333,1055417472.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,49.07334374999998,64.11333999999998,0.06046875,0.28356770833333333,0.6559635416666667
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Static Hot + CLOCK (universal),0.15705729166666665,0.8429427083333333,1118672640.0,404.6125,404.6125,809.225,0.0,0.9026817720325387,9.0,10.0,52.55197874999997,65.76304999999998,0.042265625,0.20203125,0.755703125
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Static Hot + LRU (universal),0.14759375,0.85240625,1131231744.0,409.155,409.155,818.31,0.0,0.8940948500579409,9.0,10.0,52.57270624999998,65.76304999999998,0.03440104166666667,0.19026041666666665,0.7753385416666667
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Frequency promotion (universal),0.2429375,0.7570625,1004700672.0,315.79625,315.79625,631.5925,0.0,1.1859733284762082,8.0,10.0,46.21597249999999,65.47620374999998,0.10778645833333333,0.31721354166666665,0.575
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Hybrid policy (universal),0.2881927083333333,0.7118072916666667,720873216.0,260.7325,260.7325,521.465,80.935,1.4196099708664767,7.0,10.0,35.510866437500006,55.8954325,0.13401041666666666,0.387109375,0.47888020833333333
results\integration-gate\traces\long_context.bin,long_context,2,723,723,1.9989504,0,Static Hot (adaptive),0.18439583333333334,0.8156041666666667,1082391552.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,50.00099374999998,63.164618749999974,0.040338541666666665,0.26296875,0.6966927083333333
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Static Hot + CLOCK (adaptive),0.10703125,0.89296875,1185062400.0,428.625,428.625,857.25,0.0,0.8697277235655114,9.0,10.0,54.29129749999996,65.22756374999999,0.004921875,0.13192708333333333,0.8631510416666667
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Static Hot + LRU (adaptive),0.106609375,0.893390625,1185622272.0,428.8275,428.8275,857.655,0.0,0.8671474981108628,9.0,10.0,54.29129749999996,65.22756374999999,0.004270833333333333,0.131875,0.8638541666666667
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Frequency promotion (adaptive),0.19014583333333332,0.8098541666666667,1074760704.0,341.2925,341.2925,682.585,0.0,1.1175799342712258,9.0,10.0,51.624339999999975,65.00922499999997,0.05901041666666667,0.26286458333333335,0.678125
results\integration-gate\traces\long_context.bin,long_context,2,723,361,0.9980928,362,Hybrid policy (adaptive),0.26125,0.73875,748168704.0,270.605,270.605,541.21,83.995,1.3816302432180319,8.0,10.0,36.37092293750001,57.416877874999976,0.09786458333333334,0.3788020833333333,0.5233333333333333
results\integration-gate\traces\long_context.bin,long_context,4,1446,0,0.0,1446,LRU,0.49909114583333336,0.5009088541666666,664758144.0,240.43625,240.43625,480.8725,0.0,5.897624461750198,5.0,10.0,33.974785,56.346886250000004,0.45317708333333334,0.3480989583333333,0.19872395833333334
results\integration-gate\traces\long_context.bin,long_context,4,1446,0,0.0,1446,CLOCK,0.48775,0.51225,679809024.0,245.88,245.88,491.76,0.0,5.780256567182319,5.0,10.0,34.35373125000001,56.61372875000001,0.43307291666666664,0.36109375,0.20583333333333334
results\integration-gate\traces\long_context.bin,long_context,4,1446,0,0.0,1446,LFU,0.12830208333333334,0.8716979166666666,1156833792.0,418.415,418.415,836.83,0.0,3.550164741487007,9.0,10.0,54.117343749999954,65.199975,0.015755208333333333,0.150390625,0.8338541666666667
results\integration-gate\traces\long_context.bin,long_context,4,1446,1446,3.9979008,0,Static Hot (universal),0.315390625,0.684609375,908547840.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,42.8057125,61.45916999999998,0.15971354166666665,0.40630208333333334,0.433984375
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Static Hot + CLOCK (universal),0.4676197916666667,0.5323802083333333,706523904.0,255.5425,255.5425,511.085,0.0,2.8288194390049037,5.0,10.0,35.482167499999996,55.87715125000001,0.3977864583333333,0.37697916666666664,0.225234375
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Static Hot + LRU (universal),0.4770234375,0.5229765625,694044288.0,251.02875,251.02875,502.0575,0.0,2.881947630922692,5.0,10.0,35.022557500000005,55.727768750000024,0.4140625,0.368203125,0.217734375
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Frequency promotion (universal),0.46408333333333335,0.5359166666666667,711217152.0,210.53125,210.53125,421.0625,0.0,3.506853903261836,5.0,9.0,35.455283750000014,55.72818125000002,0.38903645833333333,0.38830729166666667,0.22265625
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Hybrid policy (universal),0.46025,0.53975,562263552.0,203.365,203.365,406.73,55.715,3.600005783194287,5.0,10.0,30.984420000000004,49.633585000000004,0.3858333333333333,0.37359375,0.24057291666666666
results\integration-gate\traces\long_context.bin,long_context,4,1446,1446,3.9979008,0,Static Hot (adaptive),0.30421614583333334,0.6957838541666667,923377536.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,43.41236375,60.05447749999998,0.13138020833333333,0.42973958333333334,0.43888020833333335
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Static Hot + CLOCK (adaptive),0.45617708333333334,0.5438229166666667,721709568.0,261.035,261.035,522.07,0.0,2.794729192462467,5.0,10.0,35.90453375,55.53524249999999,0.37861979166666665,0.386875,0.23450520833333333
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Static Hot + LRU (adaptive),0.4676796875,0.5323203125,706444416.0,255.51375,255.51375,511.0275,0.0,2.8520369935280585,5.0,10.0,35.2233725,55.650008750000026,0.39893229166666666,0.37528645833333335,0.22578125
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Frequency promotion (adaptive),0.45324739583333334,0.5467526041666667,725597568.0,215.8325,215.8325,431.665,0.0,3.4517999931260595,5.0,9.0,35.96670625,55.37388124999999,0.3713020833333333,0.396015625,0.23268229166666668
results\integration-gate\traces\long_context.bin,long_context,4,1446,723,1.9989504,723,Hybrid policy (adaptive),0.4490338541666667,0.5509661458333334,573364224.0,207.38,207.38,414.76,57.08375,3.557686669594365,6.0,10.0,31.249350687499998,49.647752125,0.36796875,0.3809635416666667,0.2510677083333333
results\integration-gate\traces\long_context.bin,long_context,6,2170,0,0.0,2170,LRU,0.5994036458333334,0.40059635416666667,531633024.0,192.28625,192.28625,384.5725,0.0,10.970211788007335,4.0,9.0,29.55845499999999,52.575801250000026,0.6146614583333333,0.2757291666666667,0.109609375
results\integration-gate\traces\long_context.bin,long_context,6,2170,0,0.0,2170,CLOCK,0.5889973958333333,0.4110026041666667,545443200.0,197.28125,197.28125,394.5625,0.0,10.72595035985262,4.0,9.0,29.775806249999988,52.834405,0.5992708333333333,0.28453125,0.11619791666666666
results\integration-gate\traces\long_context.bin,long_context,6,2170,0,0.0,2170,LFU,0.2656640625,0.7343359375,974540160.0,352.48125,352.48125,704.9625,0.0,6.324439752556973,8.0,10.0,46.21596874999999,60.92517249999998,0.09424479166666666,0.38765625,0.5180989583333333
results\integration-gate\traces\long_context.bin,long_context,6,2170,2170,5.999616,0,Static Hot (universal),0.4115182291666667,0.5884817708333333,780976512.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,37.42228625,58.412807499999985,0.2908854166666667,0.43635416666666665,0.27276041666666667
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Static Hot + CLOCK (universal),0.5624765625,0.4375234375,580639104.0,210.01125,210.01125,420.0225,0.0,5.18129200397433,4.0,9.0,31.082377499999993,52.85178500000004,0.5554947916666667,0.31091145833333333,0.13359375
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Static Hot + LRU (universal),0.5669427083333334,0.4330572916666667,574712064.0,207.8675,207.8675,415.735,0.0,5.2389178950440805,4.0,9.0,31.03673624999999,52.691595,0.56265625,0.30473958333333334,0.13260416666666666
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Frequency promotion (universal),0.5586666666666666,0.44133333333333336,585695232.0,166.11375,166.11375,332.2275,0.0,6.68596732888406,4.0,9.0,31.378424999999993,52.44621625000002,0.5481510416666666,0.3223697916666667,0.12947916666666667
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Hybrid policy (universal),0.5589661458333334,0.4410338541666667,471595392.0,170.57125,170.57125,341.1425,41.125,6.409653548554219,4.0,9.0,28.498882687499997,47.45404875000001,0.547265625,0.309375,0.143359375
results\integration-gate\traces\long_context.bin,long_context,6,2170,2170,5.999616,0,Static Hot (adaptive),0.3991119791666667,0.6008880208333334,797440896.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,38.26700375,57.265938749999975,0.25354166666666667,0.47973958333333333,0.26671875
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Static Hot + CLOCK (adaptive),0.557515625,0.442484375,587222784.0,212.3925,212.3925,424.785,0.0,5.169940932319244,4.0,9.0,31.208688749999993,52.46098000000001,0.5420572916666667,0.32984375,0.12809895833333335
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Static Hot + LRU (adaptive),0.5630677083333333,0.43693229166666664,579854592.0,209.7275,209.7275,419.455,0.0,5.230348057447392,4.0,9.0,31.10309999999999,52.45294375000002,0.5518489583333334,0.32197916666666665,0.126171875
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Frequency promotion (adaptive),0.5551354166666667,0.44486458333333334,590381568.0,167.7375,167.7375,335.475,0.0,6.681312106610701,4.0,9.0,31.37842624999999,52.14122375000001,0.5397135416666666,0.33765625,0.12263020833333334
results\integration-gate\traces\long_context.bin,long_context,6,2170,1085,2.999808,1085,Hybrid policy (adaptive),0.5541979166666666,0.4458020833333333,478617984.0,173.11125,173.11125,346.2225,40.87375,6.364280595315231,4.0,9.0,28.6299190625,47.33123212500003,0.5352604166666667,0.326640625,0.13809895833333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,LRU,0.6688098958333333,0.33119010416666667,439523712.0,158.97125,158.97125,317.9425,0.0,17.636818441328707,3.0,8.0,26.73019124999999,50.4856675,0.7211197916666666,0.21190104166666668,0.06697916666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,CLOCK,0.6602734375,0.3397265625,450852480.0,163.06875,163.06875,326.1375,0.0,17.147668651680263,3.0,8.0,26.984798749999996,50.48761000000004,0.7111197916666666,0.220078125,0.06880208333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,LFU,0.3757213541666667,0.6242786458333334,828482688.0,299.65375,299.65375,599.3075,0.0,9.886069056819808,6.0,10.0,39.56321749999999,59.1354925,0.22544270833333332,0.46380208333333334,0.3107552083333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,2893,7.9985664,0,Static Hot (universal),0.48971354166666664,0.5102864583333333,677203200.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,33.4798825,56.01384874999999,0.4240625,0.39286458333333335,0.18307291666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Static Hot + CLOCK (universal),0.6602734375,0.3397265625,450852480.0,163.06875,163.06875,326.1375,0.0,17.147668651680263,3.0,8.0,26.984798749999996,50.48761000000004,0.7111197916666666,0.220078125,0.06880208333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Static Hot + LRU (universal),0.6688098958333333,0.33119010416666667,439523712.0,158.97125,158.97125,317.9425,0.0,17.636818441328707,3.0,8.0,26.73019124999999,50.4856675,0.7211197916666666,0.21190104166666668,0.06697916666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Frequency promotion (universal),0.6578984375,0.3421015625,454004352.0,115.97,115.97,231.94,0.0,24.392051398259547,3.0,8.0,26.81087124999999,49.99784375,0.711640625,0.22611979166666665,0.062239583333333334
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Hybrid policy (universal),0.6533723958333333,0.34662760416666666,366768000.0,132.65625,132.65625,265.3125,33.725,21.318470887945583,3.0,8.0,26.052984999999993,47.15281037500002,0.6974739583333334,0.21854166666666666,0.083984375
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Static Hot + CLOCK (universal),0.6547109375,0.3452890625,458234496.0,165.73875,165.73875,331.4775,0.0,12.909128941320335,3.0,8.0,27.369907499999993,50.37498625,0.7014322916666667,0.22973958333333333,0.068828125
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Static Hot + LRU (universal),0.6601458333333333,0.3398541666666667,451021824.0,163.13,163.13,326.26,0.0,13.132433348933704,3.0,8.0,27.311933749999987,50.255242499999994,0.708984375,0.22190104166666666,0.06911458333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Frequency promotion (universal),0.649671875,0.350328125,464921856.0,121.44875,121.44875,242.8975,0.0,17.949170823029743,3.0,8.0,27.40099374999999,49.81906625,0.6976822916666666,0.23638020833333334,0.0659375
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Hybrid policy (universal),0.6496015625,0.3503984375,377087616.0,136.38875,136.38875,272.7775,31.8025,15.709612839823304,3.0,8.0,26.27891674999999,46.96479450000003,0.6916145833333334,0.22505208333333335,0.08333333333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (universal),0.6409765625,0.3590234375,476461440.0,172.33125,172.33125,344.6625,0.0,8.425500043799456,3.0,8.0,27.887506249999994,50.06000625000003,0.680859375,0.243671875,0.07546875
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Static Hot + LRU (universal),0.6450234375,0.3549765625,471090816.0,170.38875,170.38875,340.7775,0.0,8.52149658015664,3.0,8.0,27.83371749999999,50.09137374999998,0.6860677083333333,0.238515625,0.07541666666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Frequency promotion (universal),0.6393307291666667,0.36066927083333333,478645632.0,128.3275,128.3275,256.655,0.0,11.535492776224133,3.0,8.0,27.846057499999993,50.11195000000002,0.6830989583333333,0.24666666666666667,0.070234375
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Hybrid policy (universal),0.6403463541666666,0.3596536458333333,395725824.0,143.13,143.13,286.26,29.50375,10.125269755484243,3.0,8.0,26.541559999999993,46.60726562500002,0.6772916666666666,0.24106770833333332,0.081640625
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Static Hot + CLOCK (universal),0.6173098958333333,0.38269010416666666,507869568.0,183.69125,183.69125,367.3825,0.0,4.005306671362856,4.0,8.0,28.62466624999999,50.99155500000003,0.6447135416666666,0.27307291666666667,0.08221354166666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Static Hot + LRU (universal),0.6216458333333333,0.37835416666666666,502115328.0,181.61,181.61,363.22,0.0,4.049919401726658,4.0,8.0,28.487991249999993,50.786196250000046,0.6520572916666667,0.26630208333333333,0.081640625
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Frequency promotion (universal),0.6138255208333333,0.38617447916666664,512493696.0,142.5775,142.5775,285.155,0.0,5.293943943022041,4.0,8.0,28.603943749999992,50.67200999999999,0.6403385416666667,0.2786458333333333,0.081015625
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Hybrid policy (universal),0.61521875,0.38478125,432590976.0,156.46375,156.46375,312.9275,28.23125,4.7058366678416315,4.0,8.0,27.18203418749999,46.680852874999985,0.638984375,0.2736458333333333,0.08736979166666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,2893,7.9985664,0,Static Hot (adaptive),0.47974479166666667,0.5202552083333334,690432768.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,34.01006875,54.864771250000004,0.3915885416666667,0.44083333333333335,0.167578125
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Static Hot + CLOCK (adaptive),0.6602734375,0.3397265625,450852480.0,163.06875,163.06875,326.1375,0.0,17.147668651680263,3.0,8.0,26.984798749999996,50.48761000000004,0.7111197916666666,0.220078125,0.06880208333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Static Hot + LRU (adaptive),0.6688098958333333,0.33119010416666667,439523712.0,158.97125,158.97125,317.9425,0.0,17.636818441328707,3.0,8.0,26.73019124999999,50.4856675,0.7211197916666666,0.21190104166666668,0.06697916666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Frequency promotion (adaptive),0.6578984375,0.3421015625,454004352.0,115.97,115.97,231.94,0.0,24.392051398259547,3.0,8.0,26.81087124999999,49.99784375,0.711640625,0.22611979166666665,0.062239583333333334
results\integration-gate\traces\long_context.bin,long_context,8,2893,0,0.0,2893,Hybrid policy (adaptive),0.6533723958333333,0.34662760416666666,366768000.0,132.65625,132.65625,265.3125,33.725,21.318470887945583,3.0,8.0,26.052984999999993,47.15281037500002,0.6974739583333334,0.21854166666666666,0.083984375
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Static Hot + CLOCK (adaptive),0.6496588541666667,0.3503411458333333,464939136.0,168.16375,168.16375,336.3275,0.0,12.799342793940472,3.0,8.0,27.659788749999993,50.47262750000003,0.693515625,0.23622395833333334,0.07026041666666667
